dataset,file,sp_x,sp_y,sp_z,dim_x,dim_y,dim_z
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0009_mask_4label.nii.gz,0.8159999847412109,0.8159999847412109,0.800048828125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0010_mask_4label.nii.gz,0.9039999842643738,0.9039999842643738,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0011_mask_4label.nii.gz,0.7889999747276306,0.7889999747276306,0.800048828125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0012_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.7989501953125,512,512,313
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0013_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.800048828125,512,512,326
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0014_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.800048828125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0015_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.7989501953125,512,512,313
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0016_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.801025390625,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0017_mask_4label.nii.gz,0.9459999799728394,0.9459999799728394,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0018_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.801025390625,512,512,376
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0019_mask_4label.nii.gz,0.78125,0.78125,0.7999267578125,512,512,383
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0020_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.801025390625,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0021_mask_4label.nii.gz,0.7239999771118164,0.7239999771118164,0.800048828125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0022_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.800048828125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0023_mask_4label.nii.gz,0.953000009059906,0.953000009059906,0.801025390625,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0024_mask_4label.nii.gz,0.8619999885559082,0.8619999885559082,0.800048828125,512,512,357
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0025_mask_4label.nii.gz,0.83203125,0.83203125,0.79998779296875,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0026_mask_4label.nii.gz,0.8500000238418579,0.8500000238418579,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0027_mask_4label.nii.gz,0.8429999947547913,0.8429999947547913,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0028_mask_4label.nii.gz,0.8579999804496765,0.8579999804496765,0.801025390625,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0029_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0030_mask_4label.nii.gz,0.9110000133514404,0.9110000133514404,0.801025390625,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0031_mask_4label.nii.gz,0.8349999785423279,0.8349999785423279,0.801025390625,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0032_mask_4label.nii.gz,0.6919999718666077,0.6919999718666077,0.800048828125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0033_mask_4label.nii.gz,0.8828125,0.8828125,0.79998779296875,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0034_mask_4label.nii.gz,0.8080000281333923,0.8080000281333923,0.7999267578125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0035_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.801025390625,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0036_mask_4label.nii.gz,0.68359375,0.68359375,0.79998779296875,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0037_mask_4label.nii.gz,0.8460000157356262,0.8460000157356262,0.800048828125,512,512,319
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0038_mask_4label.nii.gz,0.8960000276565552,0.8960000276565552,0.7989501953125,512,512,331
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0039_mask_4label.nii.gz,1.128999948501587,1.128999948501587,0.7999267578125,512,512,388
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0040_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0041_mask_4label.nii.gz,0.748046875,0.748046875,0.79998779296875,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0042_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.801025390625,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0043_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.801025390625,512,512,369
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0044_mask_4label.nii.gz,0.7400000095367432,0.7400000095367432,0.7999267578125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0045_mask_4label.nii.gz,0.6620000004768372,0.6620000004768372,0.800048828125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0046_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.800048828125,512,512,332
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0047_mask_4label.nii.gz,0.8659999966621399,0.8659999966621399,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0048_mask_4label.nii.gz,0.8579999804496765,0.8579999804496765,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0049_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.801025390625,512,512,301
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0050_mask_4label.nii.gz,0.9039999842643738,0.9039999842643738,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0051_mask_4label.nii.gz,0.8389999866485596,0.8389999866485596,0.800048828125,512,512,357
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0052_mask_4label.nii.gz,0.78125,0.78125,0.79998779296875,512,512,341
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0053_mask_4label.nii.gz,0.8730000257492065,0.8730000257492065,0.7999267578125,512,512,338
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0054_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0055_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0056_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0057_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.801025390625,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0058_mask_4label.nii.gz,0.9039999842643738,0.9039999842643738,0.800048828125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0059_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0060_mask_4label.nii.gz,0.76953125,0.76953125,0.800048828125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0061_mask_4label.nii.gz,0.904296875,0.904296875,0.79998779296875,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0062_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.7989501953125,512,512,313
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0063_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.7989501953125,512,512,310
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0064_mask_4label.nii.gz,0.7850000262260437,0.7850000262260437,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0065_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.7989501953125,512,512,335
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0066_mask_4label.nii.gz,0.8809999823570251,0.8809999823570251,0.801025390625,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0067_mask_4label.nii.gz,0.8460000157356262,0.8460000157356262,0.801025390625,512,512,294
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0068_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.7989501953125,512,512,338
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0069_mask_4label.nii.gz,0.9380000233650208,0.9380000233650208,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0070_mask_4label.nii.gz,0.6399999856948853,0.6399999856948853,0.7999267578125,512,512,313
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0071_mask_4label.nii.gz,0.781000018119812,0.781000018119812,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0072_mask_4label.nii.gz,0.78125,0.78125,0.79998779296875,512,512,303
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0073_mask_4label.nii.gz,0.968999981880188,0.968999981880188,0.801025390625,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0074_mask_4label.nii.gz,0.888671875,0.888671875,0.79998779296875,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0075_mask_4label.nii.gz,0.78125,0.78125,0.79998779296875,512,512,375
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0076_mask_4label.nii.gz,0.8579999804496765,0.8579999804496765,0.800048828125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0077_mask_4label.nii.gz,0.9039999842643738,0.9039999842643738,0.800048828125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0078_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0079_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.800048828125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0080_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0081_mask_4label.nii.gz,0.8619999885559082,0.8619999885559082,0.800048828125,512,512,319
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0082_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.7989501953125,512,512,388
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0083_mask_4label.nii.gz,0.7360000014305115,0.7360000014305115,0.801025390625,512,512,326
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0084_mask_4label.nii.gz,0.8849999904632568,0.8849999904632568,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0085_mask_4label.nii.gz,0.8730000257492065,0.8730000257492065,0.801025390625,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0086_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.801025390625,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0087_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.800048828125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0088_mask_4label.nii.gz,0.8920000195503235,0.8920000195503235,0.7999267578125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0089_mask_4label.nii.gz,0.8270000219345093,0.8270000219345093,0.801025390625,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0090_mask_4label.nii.gz,0.8960000276565552,0.8960000276565552,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0091_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.800048828125,512,512,351
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0092_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.801025390625,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0093_mask_4label.nii.gz,0.78125,0.78125,0.79998779296875,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0094_mask_4label.nii.gz,0.8429999947547913,0.8429999947547913,0.7999267578125,512,512,388
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0095_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.801025390625,512,512,327
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0096_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.7989501953125,512,512,388
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0097_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.801025390625,512,512,305
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0098_mask_4label.nii.gz,0.7820000052452087,0.7820000052452087,0.7989501953125,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0099_mask_4label.nii.gz,0.75,0.75,0.7989501953125,512,512,313
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0100_mask_4label.nii.gz,0.767578125,0.767578125,0.79998779296875,512,512,350
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0101_mask_4label.nii.gz,0.8960000276565552,0.8960000276565552,0.7989501953125,512,512,300
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0102_mask_4label.nii.gz,0.9760000109672546,0.9760000109672546,0.801025390625,512,512,326
ipcai2021_dataset6_Anonymized,dataset6_CLINIC_0103_mask_4label.nii.gz,0.68359375,0.68359375,0.800048828125,512,512,350
